Date,Open,High,Low,Close,Adj Close,Volume,Volumej
15/07/2014,63.849998,64.230003,60.700001,61.049999,61.049999,1262100,126.21
16/07/2014,61.599998,62.09,60.5,61,61,682000,68.2
17/07/2014,60.5,61.349998,59.34,59.68,59.68,1215800,121.58
18/07/2014,60.759998,61.299999,59.549999,59.689999,59.689999,1097000,109.7
21/07/2014,59.950001,61.290001,59.689999,60.93,60.93,757700,75.77
22/07/2014,61.380001,62.810001,61.259998,61.619999,61.619999,603300,60.33
23/07/2014,62.389999,62.619999,61.169998,62.439999,62.439999,509600,50.96
24/07/2014,62.389999,64.190002,62.299999,63.98,63.98,520300,52.03
25/07/2014,64.339996,65.889999,64.290001,64.800003,64.800003,986700,98.67
28/07/2014,64.800003,65.139999,63.84,64.540001,64.540001,677900,67.79
29/07/2014,64.699997,65.57,64.160004,64.720001,64.720001,597100,59.71
30/07/2014,65.269997,68.059998,65,67.639999,67.639999,1855600,185.56
31/07/2014,67,67.25,64,65,65,2073200,207.32
1/08/2014,67.889999,67.889999,60.529999,61.939999,61.939999,3907300,390.73
4/08/2014,62.130001,63.66,61.220001,63.419998,63.419998,1504600,150.46
5/08/2014,62.5,62.950001,61.32,62.52,62.52,1156700,115.67
6/08/2014,61.59,62.73,60.860001,61.34,61.34,1108900,110.89
7/08/2014,62.07,62.07,60.450001,61.310001,61.310001,855700,85.57
8/08/2014,61.25,61.25,59.560001,60.139999,60.139999,1247000,124.7
11/08/2014,60.25,60.470001,58.32,59.41,59.41,1794500,179.45
12/08/2014,59.5,59.77,57.889999,58.240002,58.240002,1210900,121.09
13/08/2014,58.709999,61.5,58.259998,61.220001,61.220001,1767600,176.76
14/08/2014,61.130001,61.299999,59.919998,60.23,60.23,805100,80.51
15/08/2014,60.689999,61,58.200001,58.990002,58.990002,1636600,163.66
18/08/2014,59.349998,60.869999,58.970001,60.650002,60.650002,1066400,106.64
19/08/2014,60.709999,61.950001,60.029999,61.759998,61.759998,855900,85.59
20/08/2014,61.650002,61.950001,60.830002,61.380001,61.380001,637400,63.74
21/08/2014,61,61,58.459999,59.68,59.68,1620500,162.05
22/08/2014,59.73,61.299999,59.669998,60.98,60.98,1304100,130.41
25/08/2014,61.450001,61.580002,59.880001,59.970001,59.970001,662800,66.28
26/08/2014,59.98,61.700001,59.869999,61.490002,61.490002,672300,67.23
27/08/2014,61.310001,62.959999,61.080002,62.290001,62.290001,776900,77.69
28/08/2014,61.919998,62.25,60.25,60.450001,60.450001,916300,91.63
29/08/2014,60.619999,65.669998,60.470001,65.489998,65.489998,2659400,265.94
2/09/2014,65.139999,68.25,64.800003,68.18,68.18,1983600,198.36
3/09/2014,68.790001,68.790001,66.790001,67.510002,67.510002,1264000,126.4
4/09/2014,68.300003,68.910004,66.919998,67.150002,67.150002,890200,89.02
5/09/2014,67.010002,69.82,66.599998,69.379997,69.379997,1236700,123.67
8/09/2014,69,70.470001,68.599998,69.970001,69.970001,1665200,166.52
9/09/2014,70.190002,70.870003,69.25,69.730003,69.730003,1231600,123.16
10/09/2014,69.900002,73,69.150002,72.849998,72.849998,1704000,170.4
11/09/2014,73,76.480003,72.110001,75.550003,75.550003,2826600,282.66
12/09/2014,75.849998,78.419998,74.709999,77.160004,77.160004,3376700,337.67
15/09/2014,76.379997,76.410004,70.300003,71.370003,71.370003,2506800,250.68
16/09/2014,72.370003,74.129997,70.800003,73.389999,73.389999,1774800,177.48
17/09/2014,73.620003,74.190002,72.510002,73,73,973300,97.33
18/09/2014,73.389999,73.989998,71.980003,72.040001,72.040001,905600,90.56
19/09/2014,72.629997,73.339996,70.019997,73.260002,73.260002,1759900,175.99
22/09/2014,72.910004,73.93,71.230003,72.07,72.07,1124100,112.41
23/09/2014,71.440002,71.889999,69.620003,70.910004,70.910004,1494700,149.47
24/09/2014,71.68,73.349998,71.089996,73.019997,73.019997,969000,96.9
25/09/2014,72.919998,73.730003,70.5,70.980003,70.980003,1045600,104.56
26/09/2014,71.230003,72.129997,70.870003,71.760002,71.760002,937300,93.73
29/09/2014,70.440002,73.75,69.230003,73.010002,73.010002,1172500,117.25
30/09/2014,73.459999,73.68,71.519997,72.650002,72.650002,710000,71
1/10/2014,72.169998,72.169998,67.150002,68.029999,68.029999,1628700,162.87
2/10/2014,68.440002,69.620003,65.800003,69.349998,69.349998,1428600,142.86
3/10/2014,70.059998,71.980003,69.690002,70.220001,70.220001,963300,96.33
6/10/2014,72.550003,76.059998,70.910004,71.150002,71.150002,1957200,195.72
7/10/2014,70.18,73.43,69.93,71.239998,71.239998,1261800,126.18
8/10/2014,70.739998,72.980003,68.330002,72.459999,72.459999,1453000,145.3
9/10/2014,72.18,75.639999,71.610001,72.660004,72.660004,1707000,170.7
10/10/2014,71.639999,73.050003,67.580002,67.620003,67.620003,1740400,174.04
13/10/2014,68.32,68.690002,62.150002,64.739998,64.739998,2415500,241.55
14/10/2014,65.639999,67.739998,64.300003,65.989998,65.989998,1382100,138.21
15/10/2014,64.43,67.129997,62.75,66.379997,66.379997,1812800,181.28
16/10/2014,65.190002,69.389999,65.110001,68.029999,68.029999,1666800,166.68
17/10/2014,69.010002,72.75,68.68,70.540001,70.540001,2078300,207.83
20/10/2014,70.160004,73.879997,70.010002,71.559998,71.559998,1638900,163.89
21/10/2014,71.739998,75.989998,71.739998,75.5,75.5,1363700,136.37
22/10/2014,75,75.370003,72.160004,72.760002,72.760002,1210200,121.02
23/10/2014,73.410004,77.419998,72.949997,75.059998,75.059998,1543900,154.39
24/10/2014,75.599998,78.550003,75.510002,77.900002,77.900002,1212400,121.24
27/10/2014,77.870003,78.540001,76.699997,77.709999,77.709999,761300,76.13
28/10/2014,78.339996,81.919998,77.699997,81.190002,81.190002,1536300,153.63
29/10/2014,81,81,78.370003,79.760002,79.760002,956900,95.69
30/10/2014,79.349998,81.18,78.309998,80.690002,80.690002,1034800,103.48
31/10/2014,81.650002,83.989998,81.449997,82.589996,82.589996,1306800,130.68
3/11/2014,82.129997,82.620003,80.129997,81.300003,81.300003,1426700,142.67
4/11/2014,81.07,81.330002,78.790001,80.489998,80.489998,749700,74.97
5/11/2014,80.870003,80.889999,76.269997,76.5,76.5,2178700,217.87
6/11/2014,85.489998,88.5,83.110001,84.290001,84.290001,4166800,416.68
7/11/2014,84.32,85.529999,82.510002,84.919998,84.919998,1186700,118.67
10/11/2014,83.620003,84.449997,81.769997,83.550003,83.550003,1542300,154.23
11/11/2014,83.540001,84.5,82.639999,84.050003,84.050003,869100,86.91
12/11/2014,83.970001,84,82.410004,83.449997,83.449997,889000,88.9
13/11/2014,83.68,84.5,80.93,82.589996,82.589996,1124500,112.45
14/11/2014,82.269997,85,81.290001,84.830002,84.830002,782500,78.25
17/11/2014,84.110001,86.849998,82.75,83.309998,83.309998,947900,94.79
18/11/2014,83.580002,84.989998,82,82.099998,82.099998,844700,84.47
19/11/2014,82.099998,82.43,78.769997,80.230003,80.230003,1604300,160.43
20/11/2014,80,81.199997,78.550003,80.519997,80.519997,735600,73.56
21/11/2014,81.260002,82.860001,81.260002,81.75,81.75,1047100,104.71
24/11/2014,81.709999,83.68,81.330002,83.050003,83.050003,667700,66.77
25/11/2014,83,83.449997,81.279999,82.129997,82.129997,1021500,102.15
26/11/2014,82,84.349998,81.860001,83.860001,83.860001,673400,67.34
28/11/2014,83.620003,84.480003,83.099998,83.879997,83.879997,382400,38.24
1/12/2014,83.300003,83.599998,80.989998,81.809998,81.809998,700500,70.05
2/12/2014,83.190002,84,82.18,82.800003,82.800003,839000,83.9
3/12/2014,81.75,81.760002,80.099998,81.269997,81.269997,886000,88.6
4/12/2014,81.480003,82.839996,80.57,81.050003,81.050003,638600,63.86
5/12/2014,80.970001,82.209999,80.790001,81.790001,81.790001,602000,60.2
8/12/2014,81.349998,82.25,79.769997,80.389999,80.389999,844000,84.4
9/12/2014,78.760002,82.32,78.110001,82.199997,82.199997,764300,76.43
10/12/2014,83.709999,85.580002,81.400002,81.75,81.75,1123800,112.38
11/12/2014,82.959999,86.489998,82.849998,83.220001,83.220001,870900,87.09
12/12/2014,82.769997,83.790001,80.559998,80.589996,80.589996,851700,85.17
15/12/2014,80.769997,82.339996,79.199997,81.580002,81.580002,815000,81.5
16/12/2014,80.370003,81.779999,79.389999,80.32,80.32,787600,78.76
17/12/2014,80.559998,86.029999,80.559998,85.870003,85.870003,1284500,128.45
18/12/2014,87.110001,89.720001,86.919998,88.800003,88.800003,1164300,116.43
19/12/2014,89.120003,89.949997,87.480003,88.059998,88.059998,907400,90.74
22/12/2014,88.059998,88.790001,86.529999,87.010002,87.010002,656200,65.62
23/12/2014,87.5,89.860001,87.279999,88.720001,88.720001,799600,79.96
24/12/2014,88.779999,89.919998,88.32,88.760002,88.760002,175800,17.58
26/12/2014,88.910004,89.75,88.389999,88.900002,88.900002,269800,26.98
29/12/2014,88.470001,88.769997,86.059998,86.699997,86.699997,531400,53.14
30/12/2014,86.610001,86.919998,84.540001,85.68,85.68,453200,45.32
31/12/2014,85.559998,86.279999,84.519997,84.760002,84.760002,410900,41.09
2/01/2015,84.839996,86.389999,83.809998,85.980003,85.980003,619700,61.97
5/01/2015,85,86.279999,83.339996,84.739998,84.739998,769500,76.95
6/01/2015,85,86.190002,81.43,83.360001,83.360001,1014800,101.48
7/01/2015,84.43,85.599998,83.080002,83.400002,83.400002,465200,46.52
8/01/2015,84.480003,87.75,83.900002,86.449997,86.449997,613300,61.33
9/01/2015,87.110001,87.510002,85.360001,86.980003,86.980003,556100,55.61
12/01/2015,86.720001,87.190002,84.919998,86.769997,86.769997,504900,50.49
13/01/2015,87.510002,88.790001,83.970001,85.93,85.93,517400,51.74
14/01/2015,84.5,86.599998,84.139999,85.510002,85.510002,549500,54.95
15/01/2015,86.099998,86.279999,80.830002,81.07,81.07,958800,95.88
16/01/2015,80.980003,83.419998,80.029999,83.190002,83.190002,659600,65.96
20/01/2015,83.690002,84.760002,81.519997,82.889999,82.889999,393700,39.37
21/01/2015,82.809998,84.82,81.970001,82.459999,82.459999,472600,47.26
22/01/2015,82.800003,84.050003,81.059998,83.519997,83.519997,642000,64.2
23/01/2015,83.07,85.269997,82.639999,83.129997,83.129997,743000,74.3
26/01/2015,83.449997,84.940002,82.970001,84.110001,84.110001,533700,53.37
27/01/2015,82.400002,82.919998,80.669998,81.300003,81.300003,651000,65.1
28/01/2015,82.400002,82.5,78.209999,78.370003,78.370003,770400,77.04
29/01/2015,78.540001,80.860001,76.010002,80.5,80.5,819900,81.99
30/01/2015,79.709999,81.830002,79.510002,80.760002,80.760002,720500,72.05
2/02/2015,81.459999,82.440002,79.57,82.050003,82.050003,820000,82
3/02/2015,82.849998,83.209999,80.540001,83.010002,83.010002,716100,71.61
4/02/2015,83,84.849998,82.32,84.209999,84.209999,2059500,205.95
5/02/2015,98.389999,99.599998,95.160004,98.730003,98.730003,4849200,484.92
6/02/2015,98.599998,98.709999,95.809998,97.410004,97.410004,1414100,141.41
9/02/2015,94.699997,95.610001,92,93.279999,93.279999,1758100,175.81
10/02/2015,93.889999,96,91.629997,95.489998,95.489998,1629000,162.9
11/02/2015,95.760002,98.400002,95.370003,97.57,97.57,2023900,202.39
12/02/2015,97.900002,98.639999,96.68,98.5,98.5,1313000,131.3
13/02/2015,98.5,100,97,99.900002,99.900002,1439200,143.92
17/02/2015,99.110001,99.209999,96.519997,98.449997,98.449997,1091800,109.18
18/02/2015,98.449997,99.949997,97.760002,97.839996,97.839996,841700,84.17
19/02/2015,97.589996,101,97,99.32,99.32,1951900,195.19
20/02/2015,99.029999,101,99.029999,99.279999,99.279999,988300,98.83
23/02/2015,98.650002,98.989998,96.080002,96.849998,96.849998,858100,85.81
24/02/2015,96.849998,97.800003,95.400002,96.220001,96.220001,640900,64.09
25/02/2015,96.160004,97.910004,95.669998,97.269997,97.269997,521300,52.13
26/02/2015,98.919998,101.300003,96.150002,97.419998,97.419998,1409700,140.97
27/02/2015,97.970001,98.75,93.459999,94.010002,94.010002,1218100,121.81
2/03/2015,94.139999,97.080002,94.139999,96.849998,96.849998,826400,82.64
3/03/2015,95.970001,96.779999,93.150002,94.25,94.25,853500,85.35
4/03/2015,93.849998,94.239998,90.059998,92.110001,92.110001,1192300,119.23
5/03/2015,92.470001,96.239998,91.730003,95.5,95.5,1100600,110.06
6/03/2015,94.449997,95.839996,91.910004,92.339996,92.339996,824400,82.44
9/03/2015,92,93.089996,90.910004,92.669998,92.669998,562100,56.21
10/03/2015,91.5,93.239998,91.089996,92.040001,92.040001,530900,53.09
11/03/2015,92.110001,94.830002,92.019997,93.160004,93.160004,591300,59.13
12/03/2015,93.82,95.360001,92.75,94.760002,94.760002,696000,69.6
13/03/2015,94.199997,95.139999,92.209999,92.660004,92.660004,462900,46.29
16/03/2015,93.120003,94.650002,91.900002,94.470001,94.470001,476800,47.68
17/03/2015,94.279999,95.860001,94.07,95.019997,95.019997,481400,48.14
18/03/2015,94.879997,99.290001,94.620003,97.879997,97.879997,1090400,109.04
19/03/2015,97.830002,98.5,96.5,97.449997,97.449997,689500,68.95
20/03/2015,96.25,97.959999,93.209999,93.959999,93.959999,950800,95.08
23/03/2015,93.529999,95.25,92.790001,94.080002,94.080002,1032500,103.25
24/03/2015,94.459999,95.989998,93.230003,93.68,93.68,858600,85.86
25/03/2015,93.779999,94.040001,89.339996,90.730003,90.730003,880800,88.08
26/03/2015,89.339996,93.150002,89.339996,92.790001,92.790001,823000,82.3
27/03/2015,92.449997,94.370003,91.540001,93.239998,93.239998,707500,70.75
30/03/2015,93.32,94.459999,92.519997,93.089996,93.089996,479700,47.97
31/03/2015,92.699997,92.879997,90.959999,92.519997,92.519997,622700,62.27
1/04/2015,92.599998,92.720001,89.5,90.970001,90.970001,703400,70.34
2/04/2015,90.93,91.75,89.699997,91.269997,91.269997,486600,48.66
6/04/2015,90.309998,94.040001,90.139999,93.040001,93.040001,811600,81.16
7/04/2015,93.959999,96.400002,93.849998,94.949997,94.949997,787200,78.72
8/04/2015,95.400002,98.160004,95.080002,97.230003,97.230003,853500,85.35
9/04/2015,97.480003,97.949997,96.209999,96.760002,96.760002,426000,42.6
10/04/2015,97.260002,97.279999,95.93,97.220001,97.220001,583200,58.32
13/04/2015,97.290001,99.400002,95.459999,95.790001,95.790001,717300,71.73
14/04/2015,96.220001,96.650002,94.309998,95.5,95.5,555000,55.5
15/04/2015,95.919998,96.5,95.019997,96.050003,96.050003,530100,53.01
16/04/2015,97.470001,101.68,96.349998,101.160004,101.160004,1396300,139.63
17/04/2015,98.529999,98.830002,94.050003,95.07,95.07,1988900,198.89
20/04/2015,95.449997,96.339996,94.139999,95.309998,95.309998,860100,86.01
21/04/2015,97.300003,99.25,97.139999,98.849998,98.849998,913400,91.34
22/04/2015,99.440002,99.730003,97.900002,98.720001,98.720001,824100,82.41
23/04/2015,99.279999,103.129997,97.910004,102.199997,102.199997,1347500,134.75
24/04/2015,103.230003,103.400002,101.790001,102.400002,102.400002,938700,93.87
27/04/2015,103.349998,103.360001,99.339996,99.910004,99.910004,1042100,104.21
28/04/2015,99.940002,101.300003,98.019997,99.580002,99.580002,530200,53.02
29/04/2015,98.910004,102,97.110001,100.349998,100.349998,1105500,110.55
30/04/2015,99.25,101.209999,97.339996,97.839996,97.839996,820800,82.08
1/05/2015,98.910004,99.519997,96,97.769997,97.769997,882700,88.27
4/05/2015,98.75,99.730003,97.800003,99.139999,99.139999,777400,77.74
5/05/2015,98.599998,99.75,94.790001,97.269997,97.269997,1268400,126.84
6/05/2015,97.919998,97.919998,95.199997,96.75,96.75,990100,99.01
7/05/2015,96.660004,98.260002,95.790001,97.43,97.43,2442900,244.29
8/05/2015,106.660004,112.580002,105.75,110.690002,110.690002,5365500,536.55
11/05/2015,110.779999,113.620003,110.129997,112,112,1570600,157.06
12/05/2015,110.050003,110.82,107.339996,110.150002,110.150002,1678700,167.87
13/05/2015,110.25,111.470001,108.160004,110.839996,110.839996,1230700,123.07
14/05/2015,111.779999,113,109.5,112.660004,112.660004,1227900,122.79
15/05/2015,112.5,112.5,109.800003,110.089996,110.089996,930600,93.06
18/05/2015,109.120003,112.5,109.120003,111.910004,111.910004,1166800,116.68
19/05/2015,112.519997,116.040001,111.910004,114.300003,114.300003,1795300,179.53
20/05/2015,114.970001,115.389999,111.580002,113.330002,113.330002,933800,93.38
21/05/2015,113.93,113.959999,112,112.959999,112.959999,861700,86.17
22/05/2015,113.559998,113.559998,112.010002,113.360001,113.360001,695500,69.55
26/05/2015,113,113.25,110.199997,112.610001,112.610001,1047600,104.76
27/05/2015,112.870003,114.970001,111.32,114.860001,114.860001,612900,61.29
28/05/2015,114.290001,115.5,112.690002,113.230003,113.230003,619200,61.92
29/05/2015,113,114.5,111.18,113.209999,113.209999,593000,59.3
1/06/2015,112.620003,113.93,111.279999,112.900002,112.900002,898800,89.88
2/06/2015,112.739998,113.879997,111.279999,112.900002,112.900002,525200,52.52
3/06/2015,113.300003,115.779999,112.989998,114.870003,114.870003,673600,67.36
4/06/2015,114.379997,114.949997,112.110001,113.510002,113.510002,478000,47.8
5/06/2015,113.050003,116.870003,112.989998,115.599998,115.599998,709300,70.93
8/06/2015,115.110001,116.339996,112.82,113.639999,113.639999,681200,68.12
9/06/2015,115.029999,116.919998,112.110001,116.269997,116.269997,857800,85.78
10/06/2015,117.279999,117.82,114.139999,117.730003,117.730003,874800,87.48
11/06/2015,117.800003,119.440002,117.800003,119,119,807200,80.72
12/06/2015,118.209999,119.910004,117.110001,119.080002,119.080002,801900,80.19
15/06/2015,117.949997,122,117.800003,120.75,120.75,941000,94.1
16/06/2015,120.43,121.599998,118.5,120.599998,120.599998,767200,76.72
17/06/2015,120.709999,123.400002,120.129997,120.75,120.75,1004800,100.48
18/06/2015,120.989998,123.400002,120.110001,122.540001,122.540001,979500,97.95
19/06/2015,122.370003,123.980003,121.150002,122.809998,122.809998,1702800,170.28
22/06/2015,123.809998,123.959999,120.559998,121.540001,121.540001,753900,75.39
23/06/2015,121.919998,122.860001,121.300003,122.160004,122.160004,418000,41.8
24/06/2015,121.900002,122.550003,118.589996,119.68,119.68,645700,64.57
25/06/2015,120.419998,121.800003,119.75,120.559998,120.559998,594900,59.49
26/06/2015,120.510002,120.510002,115.040001,116.860001,116.860001,1541900,154.19
29/06/2015,115.400002,118.82,113.540001,113.809998,113.809998,1182200,118.22
30/06/2015,115.220001,116.989998,113.349998,115.300003,115.300003,1491100,149.11
1/07/2015,116.739998,119.379997,116.650002,116.980003,116.980003,779500,77.95
2/07/2015,117.349998,117.709999,115.07,117.110001,117.110001,531600,53.16
6/07/2015,115.339996,118.169998,114.709999,116.809998,116.809998,602200,60.22
7/07/2015,116.669998,118.269997,113.870003,117.510002,117.510002,993800,99.38
8/07/2015,116.32,118.379997,115.589996,116.260002,116.260002,779600,77.96
9/07/2015,118.370003,122,117.459999,119.449997,119.449997,947000,94.7
10/07/2015,120.870003,122.489998,119.110001,121.010002,121.010002,727700,72.77
13/07/2015,122.879997,123.330002,120.099998,120.639999,120.639999,582100,58.21
14/07/2015,121.059998,122.230003,119.610001,121.779999,121.779999,621400,62.14
15/07/2015,122.25,122.25,120.459999,121.480003,121.480003,521000,52.1
16/07/2015,122.519997,126.93,121.639999,125.089996,125.089996,1040200,104.02
17/07/2015,125.760002,126.75,124.639999,126.339996,126.339996,626800,62.68
20/07/2015,126.25,128.630005,126.07,128.149994,128.149994,724600,72.46
21/07/2015,127.720001,128.600006,126.239998,127.57,127.57,455100,45.51
22/07/2015,126.599998,129.710007,126.480003,128.740005,128.740005,606400,60.64
23/07/2015,129.020004,131.339996,127.059998,127.269997,127.269997,719500,71.95
24/07/2015,129.539993,131.169998,125.540001,127.440002,127.440002,1155200,115.52
27/07/2015,126.010002,128.369995,123.760002,125,125,927700,92.77
28/07/2015,125.849998,127.269997,122.769997,127.07,127.07,1231100,123.11
29/07/2015,105.790001,114.190002,97.669998,113.489998,113.489998,11066000,1106.6
30/07/2015,111.779999,111.889999,103,106.839996,106.839996,3436200,343.62
31/07/2015,106.480003,107.610001,104.32,104.739998,104.739998,1295400,129.54
3/08/2015,104.290001,105.779999,99.169998,101.339996,101.339996,2714900,271.49
4/08/2015,100.540001,101.629997,98.93,101.18,101.18,1374300,137.43
5/08/2015,101.599998,104.730003,101.599998,103.940002,103.940002,1149900,114.99
6/08/2015,103.709999,104.370003,98.940002,99.25,99.25,1362400,136.24
7/08/2015,100.029999,102.68,98.610001,101.769997,101.769997,1311800,131.18
10/08/2015,101.849998,103.959999,101.480003,103.900002,103.900002,1196100,119.61
11/08/2015,102.559998,103.629997,100.379997,102.160004,102.160004,1108300,110.83
12/08/2015,101.099998,103.089996,100,103.050003,103.050003,982700,98.27
13/08/2015,102.93,105.400002,102.110001,104.25,104.25,1095200,109.52
14/08/2015,103.849998,109.400002,103.559998,107.440002,107.440002,1999000,199.9
17/08/2015,107.18,107.980003,105.309998,106.489998,106.489998,996800,99.68
18/08/2015,106.5,108.410004,105.339996,106.040001,106.040001,783400,78.34
19/08/2015,105.029999,107.080002,104.050003,104.559998,104.559998,771300,77.13
20/08/2015,103.790001,105.199997,100.300003,100.599998,100.599998,1234100,123.41
