Date,Open,High,Low,Close,Adj Close,Volume,Volumej
12/10/2016,49.689999,50.139999,49.07,49.349998,49.349998,776600,77.66
13/10/2016,48.669998,49.07,47.91,48.93,48.93,1412000,141.2
14/10/2016,48.889999,50.060001,48,48.029999,48.029999,1289000,128.9
17/10/2016,48.029999,48.16,47.139999,47.200001,47.200001,1304900,130.49
18/10/2016,47.869999,48.080002,47.099998,47.23,47.23,831400,83.14
19/10/2016,50.040001,53.02,48.5,48.91,48.91,6468300,646.83
20/10/2016,48.299999,49.549999,47.810001,49.02,49.02,1920300,192.03
21/10/2016,48,48.389999,47.209999,48.25,48.25,1897900,189.79
24/10/2016,48.68,49.099998,48.099998,48.900002,48.900002,1227800,122.78
25/10/2016,48.73,48.91,47.740002,47.869999,47.869999,1318300,131.83
26/10/2016,47.759998,48.560001,47.68,48.110001,48.110001,891000,89.1
27/10/2016,48.700001,49.130001,47.419998,47.639999,47.639999,993900,99.39
28/10/2016,47.299999,48.169998,47.279999,47.82,47.82,2222800,222.28
31/10/2016,48,48.279999,47.310001,48.049999,48.049999,1904600,190.46
1/11/2016,48.049999,49.650002,48.029999,49.509998,49.509998,3702400,370.24
2/11/2016,44.23,45.720001,42.82,43.509998,43.509998,8041500,804.15
3/11/2016,43.139999,44.150002,42.700001,43.59,43.59,1922600,192.26
4/11/2016,43.77,45.549999,43.77,44.700001,44.700001,2010400,201.04
7/11/2016,45.580002,46.450001,45.119999,45.650002,45.650002,1101000,110.1
8/11/2016,45.580002,46.48,45.009998,46.200001,46.200001,968600,96.86
9/11/2016,44.970001,47.720001,44.91,46.98,46.98,1366600,136.66
10/11/2016,47.59,48.68,46.299999,47.32,47.32,1413500,141.35
11/11/2016,47.07,47.549999,46.189999,47.41,47.41,1227200,122.72
14/11/2016,47.830002,47.990002,45.720001,46,46,1641700,164.17
15/11/2016,46.119999,47,45.599998,46.549999,46.549999,1157900,115.79
16/11/2016,46.330002,46.720001,45.740002,45.950001,45.950001,1151600,115.16
17/11/2016,45.790001,47.700001,45.470001,47.200001,47.200001,1206300,120.63
18/11/2016,47.73,47.869999,46.029999,46.470001,46.470001,1028400,102.84
21/11/2016,46.59,47.310001,46.290001,47.25,47.25,761300,76.13
22/11/2016,46.98,47.68,46.639999,47.43,47.43,683200,68.32
23/11/2016,47.060001,47.32,46.639999,46.860001,46.860001,600100,60.01
25/11/2016,46.860001,47.209999,46.150002,47.02,47.02,286300,28.63
28/11/2016,46.959999,47.470001,45.52,45.720001,45.720001,715700,71.57
29/11/2016,45.700001,46.02,45.099998,45.369999,45.369999,782800,78.28
30/11/2016,45.900002,45.950001,44.599998,44.880001,44.880001,651800,65.18
1/12/2016,44.790001,45.439999,43.25,44.18,44.18,1366200,136.62
2/12/2016,42.439999,44.549999,42.240002,44.34,44.34,1264000,126.4
5/12/2016,44.540001,45.93,44.389999,45.419998,45.419998,1118800,111.88
6/12/2016,45.389999,45.799999,44.950001,45.360001,45.360001,1101300,110.13
7/12/2016,45.18,46.080002,44.77,45.57,45.57,869500,86.95
8/12/2016,45.639999,46.060001,45.259998,45.650002,45.650002,581500,58.15
9/12/2016,45.790001,46.970001,45.52,45.950001,45.950001,973800,97.38
12/12/2016,45.810001,45.939999,44.119999,44.84,44.84,944900,94.49
13/12/2016,44.720001,46.080002,44.529999,45,45,901800,90.18
14/12/2016,44.849998,44.849998,43.779999,43.990002,43.990002,901800,90.18
15/12/2016,43.779999,44.869999,43.709999,44.220001,44.220001,701500,70.15
16/12/2016,44.150002,44.75,43.790001,44.02,44.02,678800,67.88
19/12/2016,44.029999,44.220001,42.959999,43.09,43.09,1007100,100.71
20/12/2016,43.209999,43.68,42.419998,42.66,42.66,890400,89.04
21/12/2016,42.849998,42.93,41.830002,42.349998,42.349998,1332800,133.28
22/12/2016,42.279999,42.459999,41.549999,41.669998,41.669998,908800,90.88
23/12/2016,41.599998,42.16,41.509998,42.119999,42.119999,485100,48.51
27/12/2016,42.139999,43.130001,42.139999,42.709999,42.709999,424000,42.4
28/12/2016,42.790001,42.959999,41.610001,41.84,41.84,622200,62.22
29/12/2016,41.709999,42.02,41.41,41.68,41.68,564400,56.44
30/12/2016,41.810001,42.34,41.610001,42.150002,42.150002,770200,77.02
3/01/2017,41.650002,44.150002,41.650002,43.32,43.32,1195900,119.59
4/01/2017,43.400002,45.290001,43.330002,45.060001,45.060001,1688200,168.82
5/01/2017,44.509998,45.299999,44.200001,44.810001,44.810001,1096800,109.68
6/01/2017,44.990002,45.290001,44.790001,44.98,44.98,694100,69.41
9/01/2017,45.02,45.459999,44.669998,45.240002,45.240002,775100,77.51
10/01/2017,45.369999,45.509998,44.5,45.189999,45.189999,776900,77.69
11/01/2017,45.169998,45.650002,44.630001,45.200001,45.200001,748900,74.89
12/01/2017,45.200001,45.200001,43.830002,44.77,44.77,772000,77.2
13/01/2017,45,45.290001,44.740002,45.060001,45.060001,456900,45.69
17/01/2017,45,45,44.02,44.25,44.25,567600,56.76
18/01/2017,44.310001,44.580002,44.07,44.5,44.5,634100,63.41
19/01/2017,44.689999,44.990002,44.16,44.830002,44.830002,765500,76.55
20/01/2017,44.950001,45.009998,44.450001,44.900002,44.900002,596500,59.65
23/01/2017,44.41,44.889999,44.130001,44.709999,44.709999,540400,54.04
24/01/2017,46.389999,46.669998,45.27,46.450001,46.450001,1102400,110.24
25/01/2017,47.349998,48.349998,47.09,47.84,47.84,1440600,144.06
26/01/2017,48.34,48.799999,47.82,48.209999,48.209999,2075100,207.51
27/01/2017,48.389999,48.580002,47.77,48.139999,48.139999,776400,77.64
30/01/2017,47.75,47.75,46.759998,47.73,47.73,691400,69.14
31/01/2017,47.209999,47.860001,47.009998,47.84,47.84,640600,64.06
1/02/2017,48.099998,48.59,47.540001,48.459999,48.459999,1778500,177.85
2/02/2017,48.080002,49.389999,47.82,48.209999,48.209999,2846600,284.66
3/02/2017,55.43,57.299999,54.689999,55.279999,55.279999,7180300,718.03
6/02/2017,55,56.07,54.009998,54.119999,54.119999,3334000,333.4
7/02/2017,54,54.459999,52.68,53.580002,53.580002,2950400,295.04
8/02/2017,53.68,54.810001,53.68,53.939999,53.939999,1147900,114.79
9/02/2017,53.939999,54.490002,53.599998,54,54,900900,90.09
10/02/2017,54.040001,54.209999,53.66,53.759998,53.759998,1045800,104.58
13/02/2017,54.029999,54.360001,53.5,53.810001,53.810001,1125200,112.52
14/02/2017,53.740002,54.080002,53.299999,54.080002,54.080002,1021600,102.16
15/02/2017,53.950001,55.200001,53.860001,55.009998,55.009998,2136500,213.65
16/02/2017,55.200001,55.66,53.779999,54.060001,54.060001,1773800,177.38
17/02/2017,53.599998,54.68,53.299999,54.619999,54.619999,758300,75.83
21/02/2017,54.32,55.16,54.150002,55.119999,55.119999,1074400,107.44
22/02/2017,54.779999,55.09,53.950001,54.029999,54.029999,630500,63.05
23/02/2017,54.130001,54.16,53.240002,53.369999,53.369999,1053100,105.31
24/02/2017,52.779999,53.330002,52.27,53.259998,53.259998,1003500,100.35
27/02/2017,52.98,53.66,52.580002,53.580002,53.580002,1033300,103.33
28/02/2017,52.740002,53.330002,52.220001,52.740002,52.740002,738800,73.88
1/03/2017,53.25,53.419998,52.07,53.279999,53.279999,997800,99.78
2/03/2017,53.049999,53.380001,51.98,51.990002,51.990002,879400,87.94
3/03/2017,51.849998,52.209999,51.580002,52.139999,52.139999,718300,71.83
6/03/2017,51.439999,51.759998,50.73,51.02,51.02,1708500,170.85
7/03/2017,50.880001,51.380001,49.450001,50.16,50.16,2296500,229.65
8/03/2017,50.41,50.84,49.75,49.84,49.84,864400,86.44
9/03/2017,49.630001,50.110001,49.169998,49.450001,49.450001,1081100,108.11
10/03/2017,49.91,50.080002,48.240002,48.830002,48.830002,1103500,110.35
13/03/2017,48.830002,49.07,48.43,48.939999,48.939999,1012100,101.21
14/03/2017,48.709999,49.169998,48.169998,49.09,49.09,696700,69.67
15/03/2017,49.130001,49.630001,48.720001,49.419998,49.419998,1704900,170.49
16/03/2017,49.689999,49.869999,49.41,49.459999,49.459999,442300,44.23
17/03/2017,49.82,49.849998,48.970001,49.099998,49.099998,811100,81.11
20/03/2017,49.189999,49.27,48.860001,49.02,49.02,615100,61.51
21/03/2017,49.16,49.16,47.490002,47.599998,47.599998,1013600,101.36
22/03/2017,47.599998,48.189999,47.299999,48.110001,48.110001,757900,75.79
23/03/2017,48.060001,48.110001,47.5,47.82,47.82,775600,77.56
24/03/2017,47.990002,48.689999,47.57,48.41,48.41,736500,73.65
27/03/2017,47.830002,48.439999,47.560001,48.189999,48.189999,1033900,103.39
28/03/2017,48.110001,48.52,48.009998,48.25,48.25,1446600,144.66
29/03/2017,48.209999,48.889999,48.049999,48.830002,48.830002,551500,55.15
30/03/2017,48.700001,49.27,48.66,48.959999,48.959999,1300000,130
31/03/2017,49.380001,50.52,49.200001,49.549999,49.549999,1253200,125.32
3/04/2017,49.639999,50.279999,49.41,49.709999,49.709999,1220200,122.02
4/04/2017,49.549999,50.48,49.549999,49.990002,49.990002,861200,86.12
5/04/2017,50.220001,50.77,49.799999,49.860001,49.860001,815800,81.58
6/04/2017,49.779999,50.860001,49.240002,50.830002,50.830002,1229100,122.91
7/04/2017,50.799999,51,50.369999,50.66,50.66,558600,55.86
10/04/2017,50.630001,50.970001,50.400002,50.48,50.48,435000,43.5
11/04/2017,50.310001,51,50.290001,50.990002,50.990002,654000,65.4
12/04/2017,50.860001,51.34,50.619999,50.860001,50.860001,709000,70.9
13/04/2017,50.84,51.23,50.470001,50.599998,50.599998,514300,51.43
17/04/2017,50.610001,51.150002,50.610001,51.07,51.07,842300,84.23
18/04/2017,51.259998,52.599998,50.810001,52.52,52.52,1145800,114.58
19/04/2017,52.720001,53.41,52.580002,53.27,53.27,713500,71.35
20/04/2017,53.630001,54.029999,52.84,53.98,53.98,852500,85.25
21/04/2017,54.419998,55.360001,53.75,54.09,54.09,1361800,136.18
24/04/2017,54.360001,54.57,53,53.98,53.98,1349500,134.95
25/04/2017,54.369999,54.419998,53.619999,53.630001,53.630001,777400,77.74
26/04/2017,53.619999,53.950001,53.029999,53.650002,53.650002,591900,59.19
27/04/2017,53.799999,54.130001,53.349998,53.48,53.48,739100,73.91
28/04/2017,53.43,53.880001,53.220001,53.68,53.68,585300,58.53
1/05/2017,53.75,54.240002,53.5,54.110001,54.110001,817500,81.75
2/05/2017,54.16,54.849998,53.650002,54.779999,54.779999,1203100,120.31
3/05/2017,54.48,55.119999,54.209999,54.700001,54.700001,1918000,191.8
4/05/2017,61.889999,63.34,57.650002,58.049999,58.049999,5166300,516.63
5/05/2017,58.23,60.75,57.990002,60.439999,60.439999,2228500,222.85
8/05/2017,59.529999,60.549999,59.439999,60.049999,60.049999,2401000,240.1
9/05/2017,60.099998,61.220001,59.799999,60.080002,60.080002,1975900,197.59
10/05/2017,59.919998,60.75,59.419998,60.48,60.48,717800,71.78
11/05/2017,60.450001,61,60,60.310001,60.310001,1079300,107.93
12/05/2017,60.369999,60.98,60.02,60.720001,60.720001,641700,64.17
15/05/2017,60.849998,62.419998,60.75,61.93,61.93,2588000,258.8
16/05/2017,61.93,62.790001,61.349998,61.98,61.98,1175800,117.58
17/05/2017,60.75,61.34,60.169998,60.23,60.23,1173100,117.31
18/05/2017,59.880001,60.91,59.610001,59.689999,59.689999,986800,98.68
19/05/2017,60,60.889999,59.470001,60.34,60.34,1130300,113.03
22/05/2017,60.209999,60.91,59.5,60.439999,60.439999,1249800,124.98
23/05/2017,60.439999,60.650002,59.799999,60.220001,60.220001,538500,53.85
24/05/2017,60.970001,62.040001,60.849998,61.959999,61.959999,2066600,206.66
25/05/2017,62,66.860001,61.77,64.150002,64.150002,3426500,342.65
26/05/2017,63.860001,64.889999,63.049999,63.560001,63.560001,1204100,120.41
30/05/2017,63.27,63.650002,62,62.52,62.52,909500,90.95
31/05/2017,62.68,63,61.689999,62.009998,62.009998,941500,94.15
1/06/2017,62.029999,62.639999,61.43,62.43,62.43,1516800,151.68
2/06/2017,62.369999,63,62.02,62.68,62.68,650700,65.07
5/06/2017,62.5,63.34,62.310001,62.349998,62.349998,687300,68.73
6/06/2017,61.959999,62.970001,61.799999,61.970001,61.970001,826400,82.64
7/06/2017,62.049999,62.759998,61.25,61.919998,61.919998,600200,60.02
8/06/2017,62.09,63.27,61.599998,63.189999,63.189999,685500,68.55
9/06/2017,63.41,64.580002,58.889999,60.299999,60.299999,1680400,168.04
12/06/2017,58.919998,60.400002,57.25,60.220001,60.220001,1803400,180.34
13/06/2017,62.66,63.68,61.040001,62.150002,62.150002,1931000,193.1
14/06/2017,62.369999,62.939999,61.119999,62.119999,62.119999,942800,94.28
15/06/2017,61.23,62.150002,60.75,61.799999,61.799999,732900,73.29
16/06/2017,61.619999,62.23,61.259998,62.049999,62.049999,1139200,113.92
19/06/2017,62.610001,64.110001,62.490002,63.779999,63.779999,1454700,145.47
20/06/2017,63.66,63.990002,62.639999,62.889999,62.889999,1176100,117.61
21/06/2017,63.400002,65.489998,63.400002,64.940002,64.940002,1507700,150.77
22/06/2017,65.220001,66.099998,64.870003,65.720001,65.720001,1147600,114.76
23/06/2017,65.730003,66.519997,65.510002,66.5,66.5,1091900,109.19
26/06/2017,66.790001,67.099998,65.75,66.050003,66.050003,925900,92.59
27/06/2017,65.75,66.5,64.459999,64.470001,64.470001,880100,88.01
28/06/2017,64.910004,65.040001,63.639999,64.129997,64.129997,693900,69.39
29/06/2017,63.970001,64.25,61.209999,61.77,61.77,1220700,122.07
30/06/2017,61.779999,62.419998,61.080002,61.27,61.27,1232700,123.27
3/07/2017,61.630001,61.790001,60.43,61.16,61.16,456900,45.69
5/07/2017,61.389999,62.07,61.169998,62.049999,62.049999,746800,74.68
6/07/2017,61.5,62.099998,60.93,61.27,61.27,767700,76.77
7/07/2017,61.48,62.560001,61.330002,62.540001,62.540001,624500,62.45
10/07/2017,62.77,63.049999,62.040001,62.27,62.27,581600,58.16
11/07/2017,62.279999,63.110001,61.810001,62.919998,62.919998,597500,59.75
12/07/2017,63.470001,64.769997,63.130001,64.470001,64.470001,691600,69.16
13/07/2017,64.550003,64.809998,63.32,63.630001,63.630001,512600,51.26
14/07/2017,63.630001,63.630001,62.189999,62.889999,62.889999,674200,67.42
17/07/2017,64.580002,64.580002,63.650002,64.029999,64.029999,541800,54.18
18/07/2017,63.799999,64.089996,63.389999,63.759998,63.759998,341800,34.18
19/07/2017,64.080002,64.529999,63.799999,64.459999,64.459999,513500,51.35
20/07/2017,64.639999,64.959999,64,64.43,64.43,350600,35.06
21/07/2017,64.269997,64.269997,63.59,63.77,63.77,506900,50.69
24/07/2017,63.759998,64.489998,63.41,64.449997,64.449997,448500,44.85
25/07/2017,64.440002,65.43,63.990002,64.93,64.93,576700,57.67
26/07/2017,65.099998,65.440002,64.68,64.980003,64.980003,560100,56.01
27/07/2017,65.5,66.089996,63.720001,64.870003,64.870003,701200,70.12
28/07/2017,64.489998,65.099998,63.950001,64.849998,64.849998,649400,64.94
31/07/2017,65.160004,65.43,63.84,64.449997,64.449997,612700,61.27
1/08/2017,64.540001,65.669998,64.440002,65.470001,65.470001,715500,71.55
2/08/2017,65.599998,65.669998,63.459999,64.019997,64.019997,2118300,211.83
3/08/2017,69.510002,70,66.75,69.800003,69.800003,4305500,430.55
4/08/2017,69.949997,71.529999,69.519997,71.309998,71.309998,1562100,156.21
7/08/2017,71.050003,71.400002,70.059998,70.620003,70.620003,1561000,156.1
8/08/2017,70.139999,70.669998,69.529999,69.940002,69.940002,973200,97.32
9/08/2017,69.110001,70.300003,68.540001,69.860001,69.860001,1131700,113.17
10/08/2017,69.5,69.82,67.419998,67.970001,67.970001,1132700,113.27
11/08/2017,67.68,68.959999,67.389999,68.669998,68.669998,712200,71.22
14/08/2017,69.449997,70.43,69.07,70.360001,70.360001,851100,85.11
15/08/2017,70.339996,70.550003,69.360001,70.300003,70.300003,598000,59.8
16/08/2017,70.43,71.480003,70.129997,70.82,70.82,896500,89.65
17/08/2017,70.349998,70.660004,69.260002,69.32,69.32,655100,65.51
18/08/2017,69.040001,69.809998,68.779999,69.739998,69.739998,485300,48.53
21/08/2017,69.580002,70.599998,69.480003,70.269997,70.269997,630400,63.04
22/08/2017,70.389999,71.849998,70.269997,71.639999,71.639999,616700,61.67
23/08/2017,71.120003,72,71.029999,71.529999,71.529999,439300,43.93
24/08/2017,71.660004,72.150002,71.349998,72.029999,72.029999,467500,46.75
25/08/2017,72.230003,73.370003,71.690002,71.809998,71.809998,590100,59.01
28/08/2017,72,72.139999,71.190002,71.68,71.68,492800,49.28
29/08/2017,70.720001,71.910004,70.519997,71.519997,71.519997,334700,33.47
30/08/2017,71.5,72.239998,71.309998,72,72,615000,61.5
31/08/2017,71.919998,72.599998,71.809998,72.480003,72.480003,534100,53.41
1/09/2017,72.629997,73.120003,72.199997,72.660004,72.660004,652700,65.27
5/09/2017,72.220001,72.489998,71.019997,71.980003,71.980003,795900,79.59
6/09/2017,72.099998,72.699997,71.099998,72.120003,72.120003,720600,72.06
7/09/2017,72.349998,72.980003,72.129997,72.239998,72.239998,1138700,113.87
8/09/2017,72.389999,72.980003,71.800003,72.849998,72.849998,656400,65.64
11/09/2017,73.419998,75.410004,73.419998,74.800003,74.800003,1303900,130.39
12/09/2017,74.940002,75.75,74.239998,75.629997,75.629997,641800,64.18
13/09/2017,75.629997,76.269997,75.330002,75.410004,75.410004,881600,88.16
14/09/2017,75.279999,75.889999,74.730003,75.230003,75.230003,601900,60.19
15/09/2017,74.849998,75.07,74.269997,75.019997,75.019997,708000,70.8
18/09/2017,75.209999,76.18,75.209999,75.970001,75.970001,609500,60.95
19/09/2017,76.129997,76.300003,75.059998,75.57,75.57,472600,47.26
20/09/2017,75.43,75.529999,74.639999,75.25,75.25,836600,83.66
21/09/2017,75.5,75.669998,74.540001,75.43,75.43,338900,33.89
22/09/2017,75.32,75.889999,74.919998,75.580002,75.580002,346300,34.63
25/09/2017,75.580002,75.870003,73.269997,73.889999,73.889999,559200,55.92
26/09/2017,74.220001,74.699997,73.18,73.830002,73.830002,415400,41.54
27/09/2017,74.349998,75.940002,73.910004,75.650002,75.650002,477800,47.78
28/09/2017,75.489998,75.779999,74.43,74.57,74.57,477500,47.75
29/09/2017,74.599998,75.059998,74.010002,74.889999,74.889999,581700,58.17
2/10/2017,75.129997,75.610001,74.459999,75.389999,75.389999,401600,40.16
3/10/2017,75.449997,76.5,75.139999,75.980003,75.980003,489900,48.99
4/10/2017,76.050003,76.269997,75.220001,76.120003,76.120003,397500,39.75
5/10/2017,76.410004,77.300003,76.029999,76.900002,76.900002,695900,69.59
6/10/2017,76.610001,77.470001,76.220001,77.379997,77.379997,460100,46.01
9/10/2017,77.440002,77.769997,77.150002,77.650002,77.650002,428700,42.87
10/10/2017,77.839996,78.139999,75.980003,76.230003,76.230003,618400,61.84
11/10/2017,76.540001,77.080002,75.809998,76.940002,76.940002,634600,63.46
12/10/2017,76.919998,77.900002,76.900002,77.220001,77.220001,440200,44.02
13/10/2017,77.800003,78.110001,77.459999,77.669998,77.669998,426600,42.66
16/10/2017,78,78.410004,77.57,78.330002,78.330002,426000,42.6
17/10/2017,78.410004,79.040001,78.360001,79.019997,79.019997,371200,37.12
18/10/2017,79.5,79.730003,78.599998,78.669998,78.669998,325700,32.57
19/10/2017,78.389999,78.849998,77.910004,78.620003,78.620003,473600,47.36
20/10/2017,78.699997,79.82,78.629997,78.779999,78.779999,581900,58.19
23/10/2017,79.68,79.75,78.849998,79.150002,79.150002,663300,66.33
24/10/2017,79.290001,79.449997,78.68,78.860001,78.860001,321200,32.12
25/10/2017,78.769997,79.129997,77.68,78.300003,78.300003,685800,68.58
26/10/2017,78.519997,79.650002,77.650002,79.379997,79.379997,738300,73.83
27/10/2017,79.830002,80.75,78.68,79.339996,79.339996,660400,66.04
30/10/2017,79,80.139999,79,79.529999,79.529999,707000,70.7
31/10/2017,80.110001,81.419998,79.709999,81.089996,81.089996,990600,99.06
1/11/2017,81.550003,81.739998,79.269997,80.760002,80.760002,1356300,135.63
2/11/2017,80.260002,82.32,79.690002,82.169998,82.169998,1570800,157.08
3/11/2017,72.379997,75.379997,71.5,74.599998,74.599998,6713800,671.38
6/11/2017,74.580002,74.660004,71.120003,71.400002,71.400002,2618100,261.81
7/11/2017,71.529999,71.93,69.809998,70.269997,70.269997,2231300,223.13
8/11/2017,70.099998,71.389999,69.75,71.25,71.25,1538000,153.8
9/11/2017,71.199997,71.709999,69.839996,71.639999,71.639999,772300,77.23
10/11/2017,71.379997,72.370003,71.080002,72.150002,72.150002,685200,68.52
13/11/2017,71.610001,71.699997,70.540001,71.239998,71.239998,740600,74.06
14/11/2017,71.120003,71.75,70.900002,71.18,71.18,361100,36.11
15/11/2017,70.889999,72.949997,70.07,70.349998,70.349998,566100,56.61
16/11/2017,70.970001,71.580002,69.690002,70.309998,70.309998,983300,98.33
17/11/2017,70.349998,70.959999,69.610001,70.190002,70.190002,858300,85.83
20/11/2017,70.139999,70.730003,69.910004,70.099998,70.099998,812500,81.25
21/11/2017,70.190002,70.830002,69.550003,69.68,69.68,868200,86.82
22/11/2017,69.68,69.690002,68.599998,69.43,69.43,959200,95.92
24/11/2017,69.379997,70.32,69.129997,70.07,70.07,204300,20.43
27/11/2017,69.980003,70.760002,69.959999,70.389999,70.389999,585900,58.59
28/11/2017,70.839996,71.480003,70.760002,70.940002,70.940002,713500,71.35
29/11/2017,70.919998,70.919998,68.370003,68.959999,68.959999,927000,92.7
30/11/2017,69.199997,70.559998,68.870003,70.300003,70.300003,670400,67.04
1/12/2017,69.870003,70.650002,69.400002,70.32,70.32,719200,71.92
4/12/2017,70.300003,70.68,68.690002,68.769997,68.769997,860900,86.09
5/12/2017,68.449997,70.980003,68.449997,69.870003,69.870003,903100,90.31
